Fiscal Year,Employer,Initial Approvals,Initial Denials,Continuing Approvals,Continuing Denials,NAICS,Tax ID,State,City,ZIP
2016,MISSION RIDGE FAMILY DENTISTRY,1,0,0,1,62,1235,CA,FREMONT,94539
2016,MOJO SOLUTIONS AND SVCS MSS LLC,1,4,0,0,54,1692,CA,SAN RAMON,94583
2016,AZEE SYSTEMS INC,1,10,1,0,54,1883,TX,HOUSTON,77036
2016,YOURMEMBERSHIP.COM INC,2,0,2,0,54,9949,FL,SAINT PETERSBURG,33702
2016,SAPIEN NETWORKS,0,0,1,0,54,0555,CA,FREMONT,94538
2016,MIMOSA NETWORKS INC,1,0,2,0,51,0793,CA,SANTA CLARA,95050
2016,NA CONSULTING LLC,0,1,0,0,54,2293,VA,ASHBURN,20147
2016,SMART IT FRAME LLC,0,0,2,1,54,3848,NJ,JERSEY CITY,07302
2016,SMART IT FRAME LLC,1,0,0,0,54,3848,TX,KATY,77494
2016,SKILL WILL INC,5,0,0,0,54,4735,MD,SILVER SPRING,20906
2016,5 STAR HOME HEALTH & HOSPICE LLC,0,1,0,0,62,5631,UT,OREM,84097
2016,KIDNEY CARE CTR ELGIN LLC,0,0,1,1,62,5664,IL,JOLIET,60435
2016,THINKSOFT TECHNOLOGIES LLC,0,0,1,0,54,7596,FL,TAMPA,33647
2016,SYNPULSE USA INC,0,0,1,0,54,9827,NY,NEW YORK,10019
2016,COOKWARE COMPANY USA LLC,1,0,0,0,33,3404,NY,TARRYTOWN,10591
2016,YAN TRADING INC DBA RUDY FURNITURE,0,1,0,0,42,5372,AL,MONTGOMERY,36117
2016,PERISCOPE INC,0,0,1,0,51,5416,CA,SAN FRANCISCO,94107
2016,PERISCOPE INC,0,0,1,0,54,5416,CA,SAN FRANCISCO,94107
2016,OPUS TECH SOLUTIONS,4,1,0,0,54,6144,NV,RENO,89501
2016,AMERISOFT CONSULTING LLC,1,1,0,0,54,6484,TX,FRISCO,75035
2016,CENTRAL POINT PARTNERS LLC,0,0,4,0,54,6899,OH,WESTERVILLE,43081
2016,JCS CONSULTING GROUP INC,0,1,0,0,54,7333,CA,DEL MAR,92014
2016,N&K TRADING INC,0,1,0,0,44,7403,NJ,NORTH BRUNSWICK,08902
2016,WHOOP INC,2,0,0,0,33,2359,MA,BOSTON,02215
2016,IT RESOURCES INC,19,0,12,0,54,3691,DE,NEWARK,19713
2016,IT RESOURCES INC,1,0,0,0,54,3961,DE,NEWARK,19713
2016,FINDLAY EMERGENCY PHYSICIANS INC,1,0,1,0,62,5866,OH,DAYTON,45459
2016,ACE ART DENTAL LAB INC,1,0,0,0,33,6907,NY,COLLEGE POINT,11356
2016,EVIZZIT LLC,1,0,0,0,54,0054,IA,WEST DES MOINES,50266
2016,THE SCINTILLON INSTITUTE,2,0,0,0,54,3888,CA,SAN DIEGO,92121
2016,ARTHA DATA SOLUTIONS LLC DBA ARTHA,4,1,1,0,54,7288,AZ,SCOTTSDALE,85260
2016,SPACESTATION6 INC,0,1,0,0,51,0334,WA,SEATTLE,98104
2016,STOWE & ASSO LLC,1,0,0,0,54,1901,CA,DOVE CANYON,92679
2016,FOCUS ENGINEERING LLC,0,0,1,0,54,2459,AL,AUBURN,36832
2016,AP AERONAUTICS,1,0,0,0,61,2896,CA,EL CAJON,92020
2016,JC & ASSOCIATES APC,1,0,0,0,54,3136,CA,LOS ANGELES,90010
2016,SMART SOURCE USA LLC,0,1,0,0,54,5289,FL,ORLANDO,32835
2016,SMART SOURCE USA LLC,2,4,2,4,54,5289,FL,ROCKLEDGE,32955
2016,SMART SOURCE USA LLC,1,1,0,0,56,5289,FL,ROCKLEDGE,32955
2016,VECTRA NETWORKS INC,2,0,3,0,54,5486,CA,SAN JOSE,95128
2016,EBURON ORGANICS INTL II LLC,0,0,0,1,32,5735,TX,LUBBOCK,79416
2016,EDVENSWA TECH LLC,3,0,0,0,54,6203,CA,PLEASANTON,94566
2016,EDVENSWA TECH LLC,7,0,1,0,54,6203,CA,SAN JOSE,95112
2016,SCG AMERICA GROUP INC,1,0,0,0,54,7158,NY,FLUSHING,11354
2016,A3R LLC,1,0,0,0,54,7600,VA,MC LEAN,22102
2016,AMF PHARMA LLC,1,1,0,0,42,7652,CA,ONTARIO,91761
2016,XPECTIT MOBILE INC,2,0,1,0,54,9802,TX,IRVING,75063
2016,BLUE BEYOND CONSULTING INC,0,0,1,0,54,0006,CA,CASTRO VALLEY,94546
2016,NORTHSIDE ED INC DBA ATLANTA CLASS,1,0,0,0,61,2063,GA,ATLANTA,30305
2016,ALEVO INC,1,0,0,0,33,3448,NC,CONCORD,28027
2016,VALERA & ASSOCIATES PC,0,0,1,0,54,3495,VA,FAIRFAX,22030
2016,ADT LLC,6,0,8,0,56,3781,FL,BOCA RATON,33431
2016,ALPHASOFT TECHNOLOGIES INC,0,1,0,0,54,4208,NJ,PRINCETON JUNCTION,08550
2016,ZEALOGICS LLC,0,0,2,0,54,4256,NJ,BRIDGEWATER,08807
2016,EXPANDTREE INC,3,2,2,1,54,7897,TX,AUSTIN,78758
2016,STILLMEADOW FARM LLC,0,0,1,0,11,7811,CT,STONINGTON,06378
2016,INSILICO LOGIX LLC,0,0,1,0,54,1748,VA,SPRINGFIELD,22151
2016,LONG TERM PHARMACEUTICAL SOLUTIONS,0,0,1,0,44,3758,MI,IONIA,48846
2016,CODE ACE SOLUTIONS INC,8,1,8,0,54,5314,NJ,S PLAINFIELD,07080
2016,CODE ACE SOLUTIONS INC,31,2,12,2,54,5314,NJ,SOUTH PLAINFIELD,07080
2016,GEO ADVANTEC INC,0,0,1,0,54,7669,CA,SAN DIMAS,91773
2016,BRIGHTBYTES INC,0,0,1,0,54,9205,CA,SAN FRANCISCO,94107
2016,TRYE BUTLER MAYO GRIFFITH LLC,0,0,1,0,54,9721,MD,BALTIMORE,21202
2016,RELIANCE IT SERIVES INC,11,0,4,1,54,0070,NY,PITTSFORD,14534
2016,VOICEXNET TECHNOLOGIES LLC,0,0,1,0,54,1357,TX,PLANO,75024
2016,THE ONE PAGE CO INC,1,0,0,0,54,1871,CA,SAN FRANCISCO,94108
2016,IQ SPECTRA INC,0,0,2,0,54,2296,NJ,PISCATAWAY,08854
2016,IQ SPECTRA INC,0,0,3,0,54,2296,TX,HOUSTON,77077
2016,AWOIT SYSTEMS INC,5,1,0,0,54,5251,GA,ALPHARETTA,30004
2016,AWOIT SYSTEMS INC,2,1,0,1,54,5251,GA,ALPHARETTA,30005
2016,STRAWBERRYFROG LLC,0,0,1,0,54,6590,NY,NEW YORK,10010
2016,WEST HAVEN SMILE DENTAL LLC,1,0,0,0,62,6650,CT,WEST HAVEN,06516
2016,GLOBALMAX INTL INC,0,0,1,0,45,1665,CA,HAYWARD,94544
2016,FLUX FACTORY INC,1,0,1,0,54,4796,CA,SAN FRANCISCO,94103
2016,SHIFT TECHNOLOGIES INC,0,0,1,0,51,4796,CA,SAN FRANCISCO,94114
2016,HOLY NAME HOME CARE INC,0,1,0,0,62,5955,MI,BINGHAM FARMS,48025
2016,MOCAP ANALYTICS INC,1,0,0,0,99,6551,CA,MENLO PARK,94025
2016,TQUATE INC,2,2,0,0,54,6934,CA,IRVINE,92614
2016,INNOVAPATH INC,1,1,0,0,54,9152,CA,DUBLIN,94568
2016,INNOVAPATH INCORPORATED,1,0,0,0,55,9152,CA,DUBLIN,94568
2016,INNOVAPATH INC,0,0,1,0,56,9152,CA,DUBLIN,94568
2016,GNN TRANS LOGISTIC SERVICES CORP,0,0,1,0,49,1086,NJ,CLIFFSIDE PARK,07010
2016,OPTEAMIX LLC,0,0,4,0,54,2895,CO,CENTENNIAL,80112
2016,LUXE SLEEP INC,0,0,1,0,42,3945,FL,PENSACOLA,32501
2016,THS PHYSICIAN PARTNERS INC,1,0,0,0,62,5947,WV,SOUTH CHARLESTON,25309
2016,SELLECT COMMERCE LLC,1,0,0,0,51,7270,NY,NEW YORK,10012
2016,14A INFO TECH INC,1,0,0,0,54,8231,DE,DOVER,19901
2016,CLARKE CAPITAL PARTNERS LLC,0,0,1,0,55,9749,UT,PROVO,84604
2016,SWIPESENSE INC,1,0,0,0,51,6541,IL,CHICAGO,60640
2016,D2SOL INC,7,1,26,0,54,8251,NC,MORRISVILLE,27560
2016,IB TECHNOLOGY SOLUTIONS INC,16,10,22,1,54,1958,CA,SANTA CLARA,95054
2016,PICA8 INC,0,0,1,0,54,2233,CA,PALO ALTO,94303
2016,S&S FUELS MGMT LLC,0,0,1,0,44,3039,CO,LONE TREE,80124
2016,DERMATOLOGY & HAIR RESTORATION SPE,1,0,0,0,62,5050,CA,SANTA MONICA,90404
2016,SAN DIMAS ANIMAL HOSPITAL INC,0,0,1,0,54,0464,CA,SAN DIMAS,91773
2016,MARKETTOOLS RESEARCH SOLUTIONS INC,0,0,2,0,54,1565,NJ,FLORHAM PARK,07932
2016,NCLOUDS INC,0,0,1,0,54,2397,CA,FAIRFIELD,94533
2016,CHICAGO AUTOMATION LLC,1,0,0,0,33,6890,IL,ELK GROVE VILLAGE,60007
2016,WINDY BAY POWER LLC,0,0,1,0,52,7761,NJ,ENGLEWOOD CLIFFS,07632
2016,MAAYEE INC,1,0,2,0,54,7762,GA,DULUTH,30097
2016,MAAYEE INC,0,0,2,1,54,7762,GA,JOHNS CREEK,30097
2016,NEWS FOR CHINESE INC,0,0,1,0,51,0068,CA,REDWOOD CITY,94063
2016,HANN LAW FIRM,1,0,0,0,54,2088,CA,SAN JOSE,95113
2016,PHASE2MICROTECHNOLOGIES LLC,1,0,0,0,54,2922,PA,PITTSBURGH,15219
2016,GTRANSIT SOLUTIONS LLC,2,1,0,0,54,7959,GA,CUMMING,30041
2016,H LEE & ASSOCIATES INC,0,0,1,0,54,8418,CA,SANTA CLARA,95051
2016,SMARTEDGE IT LLC,1,0,0,0,54,0183,VA,HERNDON,20170
2016,TRISYS INC,0,0,1,0,54,0898,TX,HOUSTON,77025
2016,CHARLOTTE COUNTY HEPATITIS C CLINI,0,1,0,0,62,1762,FL,PORT CHARLOTTE,33952
2016,PERKINS EASTMAN DC PLLC,0,0,1,0,54,4536,PA,ENOLA,17025
2016,SYPARTNERS LLC,0,0,1,0,54,4783,CA,SAN FRANCISCO,94107
2016,BITIUM INC,2,0,0,0,54,8277,CA,SANTA MONICA,90405
2016,TREMUS INC DBA SELFSCORE INC,1,0,1,0,33,5352,CA,PALO ALTO,94303
2016,INTUITIVE TECHNOLOGY PARTNERS INC,1,0,1,0,54,8665,NJ,HOLMDEL,07733
2016,BUBLUP TECH INC NOW KNOWN AS BUBLU,0,0,1,0,54,1816,VA,ARLINGTON,22209
2016,BUBLUP TECHNOLOGIES INC,0,0,2,0,54,1816,VA,MC LEAN,22101
2016,PASSPORT HEALTH USA,1,0,0,0,62,2286,AZ,SCOTTSDALE,85255
2016,REHAB PROS OF MICHIGAN INC,3,0,0,0,62,4373,MI,LANSING,48912
2016,SUPERIOR INSTRUMENTS LLC,0,0,1,0,21,5334,CA,WALNUT,91789
2016,SUDHA PC,1,0,0,0,54,7359,MI,NOVI,48377
2016,THERMAL SOLNS MANUFACTURING INC,1,0,0,0,33,8451,TN,NASHVILLE,37214
2016,QCENTUM TECHNOLOGIES LLC,0,0,1,0,54,8599,MA,REVERE,02151
2016,QCENTUM TECHNOLOGIES LLC,2,0,0,0,54,8599,TX,CARROLLTON,75006
2016,QCENTUM TECHNOLOGIES LLC,5,0,2,0,54,8599,WA,BELLEVUE,98007
2016,YOEL R VIVAS MD PA DBA ARRHYTHIMA,0,0,1,0,62,9956,FL,DELRAY BEACH,33484
2016,DELTATECH USA INC,0,0,2,0,54,4110,TX,DALLAS,75243
2016,ANIMACCORD CORPORATION ANIMACCORD,1,0,0,0,51,4300,FL,MIAMI,33131
2016,SECUREAPP TECHNOLOGIES LLC,5,2,2,1,54,4619,NJ,SOUTH PLAINFIELD,07080
2016,ELISSA GROPEN MD,1,0,0,0,62,5121,CA,RIVERSIDE,92504
2016,PALLADIUM CAPITAL MGT IV LLC,0,0,2,0,52,5700,NY,NEW YORK,10020
2016,PROTOBRAND SCIENCES INC,1,0,0,0,54,0162,MA,BOSTON,02118
2016,ALL ABOUT NATURALS INC,0,0,1,0,42,1107,UT,WEST VALLEY CITY,84119
2016,ECONNECTIONSOFT INC,0,0,1,0,54,2105,PA,CHESTER SPRINGS,19425
2016,MADAKET INC,0,0,1,0,51,2441,MA,CAMBRIDGE,02138
2016,POWERTECH AMERICA SALES LLC,0,0,1,0,42,3322,MI,SOUTHFIELD,48034
2016,MAYSTREET LLC,2,0,0,0,54,4131,NY,NEW YORK,10001
2016,LORVEN GROUP INC,3,3,3,2,54,5405,NC,CHARLOTTE,28226
2016,AD INFORMATION TECHNOLOGY LLC,0,0,1,0,54,5695,GA,MARIETTA,30068
2016,BRUECKNER GROUP USA INC,0,0,1,0,32,6666,NH,PORTSMOUTH,03801
2016,LABORATORY DH URBAN DESIGN & LANDS,1,0,2,0,54,2588,CA,LOS ANGELES,90015
2016,POINT BREAK CAPITAL MGT LLC,0,0,2,0,52,3998,FL,MIAMI,33137
2016,MEDYTOX DIAGNOSTICS INC,1,0,0,0,54,5613,FL,WEST PALM BEACH,33401
2016,TENSILE CAPITAL MGMT LLC,0,0,1,0,52,6810,CA,SAN FRANCISCO,94111
2016,HTN WIRELESS INC,0,0,1,0,51,1525,CA,IRVINE,92620
2016,MORANT ENTERPRISES DBA NEXTGEN,0,0,1,0,52,3027,GA,ATLANTA,30341
2016,TRIFECTA ENERGY INC,1,0,0,0,22,3813,MD,BELTSVILLE,20705
2016,HARVEST EXCHANGE CORP,1,0,0,0,56,5160,TX,HOUSTON,77002
2016,HARVEST EXCHANGE CORP,1,0,0,0,56,5160,TX,HOUSTON,77022
2016,AIM CONSULTING GROUP GEORGIA LLC,0,0,1,0,54,5921,GA,ALPHARETTA,30022
2016,SMARTGEOTECH INC,1,1,0,0,54,6672,CA,PETALUMA,94954
2016,33 UNIVERSAL INC,2,0,0,0,51,7761,NY,NEW YORK,10004
2016,21ST CENTURY SURVIVAL LLC DBA TRAD,1,1,1,0,44,9638,NY,NEW YORK,10011
2016,RAY LIU ASSOCIATES CORP,1,0,0,0,54,0386,CA,ALHAMBRA,91801
2016,ELIX INC,0,1,4,0,54,2508,MI,TROY,48083
2016,ELIX INC,4,4,2,0,54,2508,MI,TROY,48085
2016,SRITEK INC,3,1,9,2,54,3535,TX,MCKINNEY,75070
2016,JETAPORT INC,1,0,0,0,56,0271,NY,NEW YORK,10001
2016,BRIGHTCURRENT INC,1,0,0,0,54,4826,CA,OAKLAND,94612
2016,DECLARA INC,0,0,5,0,54,7082,CA,PALO ALTO,94303
2016,RAINBOW NEW YORK INC,0,0,1,0,54,9419,NY,NEW YORK,10006
2016,NYTE DBA SARE GRANITE & TILE,0,0,1,0,23,9874,NC,ARDEN,28704
2016,LILY YIP TABLE TENNIS CENTER INC,1,0,0,0,61,0002,NJ,DUNELLEN,08812
2016,NIVID INFOTECH INC,2,0,0,0,54,3082,VA,STERLING,20164
2016,NIVID INFOTECH INC,15,0,0,1,54,3082,VA,STERLING,20166
2016,TELESIGHT INC D/B/A ERC,0,0,1,0,54,6578,IL,CHICAGO,60606
2016,TRANQUIL PHARM INC DBA PALACE DRUG,0,0,2,0,44,6998,NJ,JERSEY CITY,07302
2016,FOX CHASE CANCER CTR MED GROUP INC,0,0,1,0,54,0585,PA,PHILADELPHIA,19111
2016,FOX CHASE CANCER CTR MED GROUP,0,0,1,0,62,0585,PA,PHILADELPHIA,19111
2016,ITS ANALYTICS INC,1,0,0,0,99,3649,NJ,MILLTOWN,08850
2016,BARRY MCTIERNAN & MOORE LLC,0,0,1,0,54,8286,NY,NEW YORK,10006
2016,INTEGRATED MEDICAL SPECIALISTS LLC,0,1,2,0,62,8708,IN,FORT WAYNE,46825
2016,AMIGO ELECTRIC LLC,0,1,0,0,23,9671,AZ,TUCSON,85746
2016,DEREK SMITH LAW GROUP PLLC,0,1,0,0,54,0937,NY,NEW YORK,10004
2016,PV TRON LLC,0,0,1,0,42,2003,NH,LONDONDERRY,03053
2016,N S HAAS INC,0,0,1,0,33,2095,CA,LOS ANGELES,90018
2016,GLOBAL EDUCATION INSTITUTE INC,1,0,0,0,61,2249,NC,CHAPEL HILL,27517
2016,AHOLD ECOMMERCE SALES LLC,0,0,1,0,44,2253,NJ,JERSEY CITY,07306
2016,CALLE & ASSOCIATES,0,0,1,0,54,2744,NY,NEW YORK,10038
2016,DWNLD INC,0,0,1,0,54,2982,NY,NEW YORK,10013
2016,FUSION PLUS SOLUTIONS INC,48,13,63,11,54,3964,NJ,EDISON,08817
2016,BADAWI & ASSOCIATES,1,0,1,0,54,5509,CA,OAKLAND,94612
2016,GREENLEAF TECH SOLUTIONS LLC,0,0,1,0,54,6711,CA,LOS ANGELES,90025
2016,ZEROUI INC,1,0,1,0,54,7161,CA,SAN JOSE,95113
2016,MISSION SQUASH OF HOUSTON,1,0,0,0,61,2711,TX,HOUSTON,77002
2016,NY FOOD & DRINK QUEENS BLVD INC,0,1,0,0,72,3714,NY,ELMHURST,11373
2016,SYMBOLIC IO CORPORATION,3,0,0,0,54,4136,NJ,HOLMDEL,07733
2016,TEK SERVICES LLC,4,2,33,0,54,4681,GA,NORCROSS,30092
2016,TEK SERVICES LLC,6,0,56,0,54,4681,GA,PEACHTREE CORNERS,30092
2016,TEK SERVICES LLC,1,0,1,0,54,5681,GA,PEACHTREE CORNERS,30092
2016,BLUE GAS MARINE INC,1,0,0,0,22,6497,NC,APEX,27502
2016,KANEKA NORTH AMERICA LLC,0,0,1,0,32,7068,TX,PASADENA,77507
2016,ACERTA PHARMA LLC,0,0,1,0,54,7243,CA,REDWOOD CITY,94065
2016,TRILOKI INC,1,0,0,0,72,7272,AL,THEODORE,36582
2016,MSZ DESIGN INC,1,0,0,0,54,7828,CA,SAN JOSE,95120
2016,INGRAIN SYSTEMS INC,0,0,1,0,54,9355,CA,FREMONT,94536
2016,SAPPHIRE SOFTWARE SOLUTIONS INC,19,4,12,2,54,2126,CA,DUBLIN,94568
2016,DATARPM CORPORATION USA,1,0,0,0,54,6166,VA,FAIRFAX,22030
2016,AP MEMORY CORP USA,1,0,0,0,33,7432,OR,BEAVERTON,97005
2016,REASON SOURCE TECH LLC,2,0,0,0,54,8185,IL,NAPERVILLE,60564
2016,ALPINE MEDICAL GROUP LLC,0,0,1,0,62,8825,NJ,JERSEY CITY,07302
2016,SILVER TOUCH TECHNOLOGIES INC,1,0,0,0,54,4052,NJ,METUCHEN,08840
2016,PERNIXDATA INC,0,0,1,0,33,5187,CA,SAN JOSE,95110
2016,PERNIXDATA INC,4,0,9,0,54,5187,CA,SAN JOSE,95110
2016,SPRING & THIRD LLC,0,0,1,0,72,6785,CA,LOS ANGELES,90012
2016,CIFCO LLC,0,0,1,0,54,8028,FL,CORAL GABLES,33134
2016,GTS ENGINEERING USA INCORPORATED,1,0,0,0,54,0454,TX,HOUSTON,77042
2016,PICLR LABS INC,1,0,0,0,54,4325,CA,CUPERTINO,95014
2016,TAE POONG MARTIAL ARTS LLC,0,0,1,0,61,7369,NJ,WESTWOOD,07675
2016,CYC FITNESS PARTNERS LLC,1,0,0,0,71,9382,NY,NEW YORK,10003
2016,BIZ SYNCH LLC,0,0,1,0,54,0386,CA,PLEASANTON,94588
2016,BIZ SYNCH LLC,1,0,0,0,54,0386,CA,UNION CITY,94587
2016,AANDAVAR TECHNOLOGIES LLC,0,0,1,0,54,6528,PA,MYERSTOWN,17067
2016,PECGA LLC,1,0,0,0,54,7142,GA,TUCKER,30084
2016,TRANSCRIPTIC INC,2,0,0,0,54,0289,CA,MENLO PARK,94025
2016,IOTICS CORPORATION,1,0,1,0,54,2777,TX,PLANO,75074
2016,PLANNEDUP INC,0,0,1,0,54,3328,MA,BOSTON,02210
2016,DISRUPTYX LLC,0,0,1,0,54,3778,CT,WESTPORT,06880
2016,BARTECA HOLDINGS LLC,0,0,1,0,72,3842,CT,NORWALK,06854
2016,MOVILE INTL INC,1,0,0,0,51,4662,CA,SANTA CLARA,95054
2016,GENE STRUCTURAL ENGINEERING INC,1,0,0,0,54,4985,TX,KATY,77450
2016,PHONESNPARTS COM INC,0,1,0,0,51,5201,CA,RIVERSIDE,92503
2016,41SQUARE LLC,0,0,1,0,99,6485,VA,ASHBURN,20148
2016,TARGETCAST LLC D/B/A ASSEMBLY,2,0,0,0,54,7044,NY,NEW YORK,10022
2016,THE EFFICIENCY NETWORK INC,0,0,2,0,54,8116,PA,PITTSBURGH,15233
2016,CARADIGM USA LLC,1,0,6,0,33,9820,WA,BELLEVUE,98004
2016,CARADIGM USA LLC,0,0,1,0,33,9820,WA,REDMOND,98052
2016,BROTHERS GLOBAL INC,2,1,1,0,42,0523,GA,ACWORTH,30102
2016,QUMULO INC,2,0,0,0,54,2538,WA,SEATTLE,98101
2016,MIMUS INC,0,0,2,1,54,2916,TN,GERMANTOWN,38139
2016,VIXSOL LLC,0,0,1,0,54,3088,NY,NEW YORK,10017
2016,PAVANE SOLUTIONS INC,2,0,1,1,54,3763,NJ,SADDLE BROOK,07663
2016,TRENDWELL INC,0,0,0,1,54,7421,NY,NEW YORK,10016
2016,PROVIVI INC,2,0,1,0,32,8757,CA,SANTA MONICA,90404
2016,8LIKES INC,0,0,1,0,99,8821,WA,REDMOND,98052
2016,WACKPRO INC,6,0,2,0,54,9570,CA,SAN JOSE,95134
2016,SATSYIL CORP,1,1,10,1,54,9801,VA,HERNDON,20171
2016,ACRETIX INC,0,0,1,0,51,1592,VA,HERNDON,20171
2016,ICONSULTUS INC,3,0,2,2,54,0895,IL,AURORA,60504
2016,CLAYMOORE ENGINEERING INC,1,0,0,0,54,2845,TX,BEDFORD,76021
2016,RUNNABLE INC,0,0,1,0,54,3224,CA,SAN FRANCISCO,94103
2016,ECHO TECHNOLOGY SOLUTIONS LLC,1,0,0,0,54,4066,CA,SAN FRANCISCO,94103
2016,MEDIKON LLC DBA DUVAL PHARMACY 201,1,0,0,0,44,5156,FL,JACKSONVILLE,32205
2016,VINSAN TECHNOLOGY SOLUTIONS INC,1,1,0,1,54,6226,TX,IRVING,75039
2016,MEDIAOCEAN L L C,0,0,4,0,51,7729,NY,NEW YORK,10011
2016,TECHNOVERT LLC,1,0,0,0,54,0544,OR,PORTLAND,97229
2016,TECHNOVERT LLC,0,0,2,0,54,0544,WA,SEATTLE,98121
2016,NABLER LLC,0,1,0,1,54,0909,NC,CHARLOTTE,28277
2016,OCCAMS PARADIGM INC,0,2,1,0,54,1323,NY,NEW YORK,10120
2016,DUETTO RESEARCH INC,1,0,2,0,54,1813,CA,SAN FRANCISCO,94108
2016,LONG ISLAND ELECTRIC UTILITY SERVC,1,0,3,0,54,2143,NJ,NEWARK,07102
2016,LONG ISLAND ELECTRIC UTILITY SERVC,1,0,0,0,54,2143,NY,UNIONDALE,11553
2016,INSIKT INC,1,0,2,0,52,2644,CA,SAN FRANCISCO,94104
2016,ADEMODA INC,1,0,0,0,42,4267,NJ,RIDGEFIELD,07657
2016,STUDIO LC LLC,1,0,1,0,54,5641,NY,NEW YORK,10011
2016,KHAMELEON SOFTWARE LLC,1,0,0,0,54,7919,FL,TAMPA,33602
2016,FACTORY 798 MEDIA INC,2,0,0,0,51,8995,NY,NEW YORK,10017
2016,H2O AI INC,1,0,4,0,54,0094,CA,MOUNTAIN VIEW,94043
2016,UPSTART NETWORK INC,1,0,1,0,52,0612,CA,SAN CARLOS,94070
2016,HORIZON TIRE NJ LLC,0,0,1,0,32,2535,NJ,CRANBURY,08512
2016,LUMASYS INC,0,0,1,0,54,2664,MA,BOSTON,02109
2016,MISCHIEF INTERNATIONAL INC,0,0,1,0,42,5238,NJ,RIDGEFIELD,07657
2016,NUTSHELL INC,1,0,0,0,99,6976,PA,ENOLA,17025
2016,CALA ENTERPRISES CORPORATION,1,0,0,0,99,2054,FL,MIAMI,33131
2016,VIPTELA INC,2,0,2,0,54,3443,CA,SAN JOSE,95110
2016,VIPTELA INC,11,0,7,0,54,3443,CA,SAN JOSE,95112
2016,AMBI DEXTROUS ASSET MANAGEMENT LLC,0,0,1,0,52,5618,NY,RHINEBECK,12572
2016,OPTUM SERVICES INC,0,0,1,0,54,3345,MN,EDEN PRAIRIE,55344
2016,OPTUM SERVICES INC,9,0,160,4,54,3454,MN,EDEN PRAIRIE,55344
2016,EMPIRE STATE REALTY OP LP,0,0,1,0,99,5158,NY,NEW YORK,10118
2016,ORABASE SOLUTIONS LLC,3,0,1,0,54,7585,CA,RANCHO CUCAMONGA,91701
2016,EAGLE MOUNTAIN HOUSE LLC,1,0,0,0,72,8514,FL,PALM BEACH,33480
2016,TROIS CPA A PROFESSIONAL CORP,1,0,0,0,54,8874,CA,SAN DIMAS,91773
2016,NEW ENGLAND THERAPY ASSOCIATES LLC,0,0,1,0,62,2435,MA,NEEDHAM,02492
2016,RAPID MINER INC,0,1,0,1,54,5973,MA,CAMBRIDGE,02138
2016,IDATALYTICS LLC,4,0,0,0,54,8116,KS,OVERLAND PARK,66210
2016,USA POOLS,0,0,1,0,56,1974,GA,ROSWELL,30075
2016,BASE PAIR BIOTECHNOLOGIES,0,0,1,0,54,2942,TX,PEARLAND,77584
2016,SUSE LLC,0,0,1,0,51,3967,MA,CAMBRIDGE,02141
2016,BUSINESS POINTERS INCORPORATED,0,1,0,0,51,5811,VA,STERLING,20166
2016,BUSINESS POINTERS INCORPORATED,2,29,0,1,51,5881,VA,STERLING,20166
2016,STADSON TECHNOLOGY CORPORATION,1,0,0,0,51,6119,FL,BOCA RATON,33487
2016,ESSENCE DIGITAL INC,0,0,4,0,54,8349,NY,NEW YORK,10010
2016,RJTECHGLOBAL INC,3,2,2,0,54,3477,PA,MALVERN,19355
2016,EVOLVINGAPPS LLC,1,1,0,0,54,7415,CA,BURBANK,91504
2016,ARROWCORE GROUP LLC,1,0,1,0,54,7928,GA,ROSWELL,30075
2016,OMAK PHARMACY INC,0,0,1,0,44,8583,WA,OMAK,98841
2016,SPECTRUM INTELLIGENCE COMMS AGENCY,1,0,0,0,51,8966,FL,MIAMI,33130
2016,OPS RULES PARTNERS LLC,2,0,0,1,54,0236,MA,WALTHAM,02451
2016,OPS RULES PARTNERS LLC,0,0,1,0,54,0236,TX,RICHARDSON,75080
2016,PHILADELPHIA INDEPENDENT MISSION S,0,1,0,0,61,0688,PA,PHILADELPHIA,19120
2016,CURE FIRST,0,0,1,0,54,1229,WA,SEATTLE,98112
2016,INTEGRA FEC LLC,0,0,1,0,52,2629,TX,AUSTIN,78701
2016,GETEXP INC,1,0,0,0,54,2975,CA,REDWOOD CITY,94063
2016,ART LLC,1,0,0,0,54,4186,NV,RENO,89502
2016,VIROOL INC,1,0,0,0,54,7246,CA,SAN FRANCISCO,94108
2016,XPERTVANTAGE LLC,1,3,2,0,54,9693,PA,CAMP HILL,17011
2016,CROWDRISE INC,0,0,1,0,81,1027,MI,ROYAL OAK,48067
2016,SMARTMATIC USA CORP,1,0,0,0,33,6528,FL,BOCA RATON,33487
2016,LAND IQ LLC,0,0,1,0,54,7545,CA,SACRAMENTO,95811
2016,TALECH INC,0,0,1,0,54,7991,CA,PALO ALTO,94306
2016,LUMINUS INC,0,0,2,0,33,9159,CA,SUNNYVALE,94086
2016,PLANTEK CONSULTING LLC,0,0,4,0,54,0794,MD,CLARKSVILLE,21029
2016,USBOARDCO LLC,1,0,0,0,32,2544,FL,ORLANDO,32801
2016,W I N G LLC / WALL TIGER ENTERTAIN,1,0,0,0,51,3662,CA,PASADENA,91105
2016,AXONICS MODULATION TECHNOLOGIES IN,1,0,0,0,54,4083,CA,IRVINE,92618
2016,HIS KINGDOM ANIMAL HOSP INC D/B/A,1,0,0,0,54,4741,CA,DANVILLE,94526
